Fecha,Hora,Horario,Península,Canarias,Baleares,Ceuta,Melilla
2022-01-18,3,Invierno,261.72,261.72,261.72,261.72,261.72
2022-01-18,4,Invierno,254.93,254.93,254.93,254.93,254.93
2022-01-18,5,Invierno,254.53,254.53,254.53,254.53,254.53
2022-01-18,6,Invierno,266.84,266.84,266.84,266.84,266.84
2022-01-18,7,Invierno,285.76,285.76,285.76,285.76,285.76
2022-01-18,8,Invierno,284.6,284.6,284.6,284.6,284.6
2022-01-18,9,Invierno,320.16,320.16,320.16,320.16,320.16
2022-01-18,10,Invierno,315.06,315.06,315.06,315.06,315.06
2022-01-18,11,Invierno,370.25,370.25,370.25,300.88,300.88
2022-01-18,12,Invierno,365.36,365.36,365.36,365.36,365.36
2022-01-18,13,Invierno,364.32,364.32,364.32,364.32,364.32
2022-01-18,14,Invierno,364.09,364.09,364.09,364.09,364.09
2022-01-18,15,Invierno,293.85,293.85,293.85,363.41,363.41
2022-01-18,16,Invierno,291.0,291.0,291.0,291.0,291.0
2022-01-18,17,Invierno,299.6,299.6,299.6,299.6,299.6
2022-01-18,18,Invierno,317.07,317.07,317.07,317.07,317.07
2022-01-18,19,Invierno,415.06,415.06,415.06,345.54,345.54
2022-01-18,20,Invierno,437.62,437.62,437.62,437.62,437.62
2022-01-18,21,Invierno,422.4,422.4,422.4,422.4,422.4
2022-01-18,22,Invierno,399.87,399.87,399.87,399.87,399.87
2022-01-18,23,Invierno,314.33,314.33,314.33,383.99,383.99
2022-01-18,24,Invierno,300.98,300.98,300.98,300.98,300.98
2022-01-19,1,Invierno,285.53,285.53,285.53,285.53,285.53
2022-01-19,2,Invierno,277.15,277.15,277.15,277.15,277.15
2022-01-19,3,Invierno,263.57,263.57,263.57,263.57,263.57
2022-01-19,4,Invierno,252.6,252.6,252.6,252.6,252.6
2022-01-19,5,Invierno,246.86,246.86,246.86,246.86,246.86
2022-01-19,6,Invierno,253.38,253.38,253.38,253.38,253.38
2022-01-19,7,Invierno,283.32,283.32,283.32,283.32,283.32
2022-01-19,8,Invierno,283.32,283.32,283.32,283.32,283.32
2022-01-19,9,Invierno,323.8,323.8,323.8,323.8,323.8
2022-01-19,10,Invierno,313.19,313.19,313.19,313.19,313.19
2022-01-19,11,Invierno,363.92,363.92,363.92,294.57,294.57
2022-01-19,12,Invierno,353.66,353.66,353.66,353.66,353.66
2022-01-19,13,Invierno,353.99,353.99,353.99,353.99,353.99
2022-01-19,14,Invierno,353.5,353.5,353.5,353.5,353.5
2022-01-19,15,Invierno,252.43,252.43,252.43,321.65,321.65
2022-01-19,16,Invierno,252.4,252.4,252.4,252.4,252.4
2022-01-19,17,Invierno,258.49,258.49,258.49,258.49,258.49
2022-01-19,18,Invierno,299.65,299.65,299.65,299.65,299.65
2022-01-19,19,Invierno,394.95,394.95,394.95,325.24,325.24
2022-01-19,20,Invierno,420.2,420.2,420.2,420.2,420.2
2022-01-19,21,Invierno,414.16,414.16,414.16,414.16,414.16
2022-01-19,22,Invierno,376.63,376.63,376.63,376.63,376.63
2022-01-19,23,Invierno,291.73,291.73,291.73,361.08,361.08
2022-01-19,24,Invierno,271.45,271.45,271.45,271.45,271.45
2022-01-20,1,Invierno,251.5,251.5,251.5,251.5,251.5
2022-01-20,2,Invierno,243.44,243.44,243.44,243.44,243.44
2022-01-20,3,Invierno,238.01,238.01,238.01,238.01,238.01
2022-01-20,4,Invierno,228.79,228.79,228.79,228.79,228.79
2022-01-20,5,Invierno,224.98,224.98,224.98,224.98,224.98
2022-01-20,6,Invierno,233.68,233.68,233.68,233.68,233.68
2022-01-20,7,Invierno,239.8,239.8,239.8,239.8,239.8
2022-01-20,8,Invierno,260.2,260.2,260.2,260.2,260.2
2022-01-20,9,Invierno,299.64,299.64,299.64,299.64,299.64
2022-01-20,10,Invierno,297.33,297.33,297.33,297.33,297.33
2022-01-20,11,Invierno,352.57,352.57,352.57,283.27,283.27
2022-01-20,12,Invierno,327.47,327.47,327.47,327.47,327.47
2022-01-20,13,Invierno,312.28,312.28,312.28,312.28,312.28
2022-01-20,14,Invierno,311.85,311.85,311.85,311.85,311.85
2022-01-20,15,Invierno,232.53,232.53,232.53,301.67,301.67
2022-01-20,16,Invierno,230.32,230.32,230.32,230.32,230.32
2022-01-20,17,Invierno,235.19,235.19,235.19,235.19,235.19
2022-01-20,18,Invierno,282.53,282.53,282.53,282.53,282.53
2022-01-20,19,Invierno,368.65,368.65,368.65,299.27,299.27
2022-01-20,20,Invierno,397.01,397.01,397.01,397.01,397.01
2022-01-20,21,Invierno,374.68,374.68,374.68,374.68,374.68
2022-01-20,22,Invierno,361.95,361.95,361.95,361.95,361.95
2022-01-20,23,Invierno,265.64,265.64,265.64,335.1,335.1
2022-01-20,24,Invierno,254.68,254.68,254.68,254.68,254.68
2022-01-21,1,Invierno,233.84,233.84,233.84,233.84,233.84
2022-01-21,2,Invierno,216.26,216.26,216.26,216.26,216.26
2022-01-21,3,Invierno,212.19,212.19,212.19,212.19,212.19
2022-01-21,4,Invierno,206.59,206.59,206.59,206.59,206.59
2022-01-21,5,Invierno,206.71,206.71,206.71,206.71,206.71
2022-01-21,6,Invierno,211.38,211.38,211.38,211.38,211.38
2022-01-21,7,Invierno,211.07,211.07,211.07,211.07,211.07
2022-01-21,8,Invierno,234.42,234.42,234.42,234.42,234.42
2022-01-21,9,Invierno,282.92,282.92,282.92,282.92,282.92
2022-01-21,10,Invierno,281.32,281.32,281.32,281.32,281.32
2022-01-21,11,Invierno,325.93,325.93,325.93,256.69,256.69
2022-01-21,12,Invierno,300.53,300.53,300.53,300.53,300.53
2022-01-21,13,Invierno,298.91,298.91,298.91,298.91,298.91
2022-01-21,14,Invierno,299.65,299.65,299.65,299.65,299.65
2022-01-21,15,Invierno,230.29,230.29,230.29,299.43,299.43
2022-01-21,16,Invierno,229.59,229.59,229.59,229.59,229.59
2022-01-21,17,Invierno,234.4,234.4,234.4,234.4,234.4
2022-01-21,18,Invierno,260.97,260.97,260.97,260.97,260.97
2022-01-21,19,Invierno,357.05,357.05,357.05,287.51,287.51
2022-01-21,20,Invierno,367.78,367.78,367.78,367.78,367.78
2022-01-21,21,Invierno,367.69,367.69,367.69,367.69,367.69
2022-01-21,22,Invierno,362.3,362.3,362.3,362.3,362.3
2022-01-21,23,Invierno,284.51,284.51,284.51,354.05,354.05
2022-01-21,24,Invierno,265.12,265.12,265.12,265.12,265.12
2022-01-22,1,Invierno,250.78,250.78,250.78,250.78,250.78
2022-01-22,2,Invierno,232.75,232.75,232.75,232.75,232.75
2022-01-22,3,Invierno,225.43,225.43,225.43,225.43,225.43
2022-01-22,4,Invierno,224.91,224.91,224.91,224.91,224.91
2022-01-22,5,Invierno,225.77,225.77,225.77,225.77,225.77
2022-01-22,6,Invierno,226.48,226.48,226.48,226.48,226.48
2022-01-22,7,Invierno,226.47,226.47,226.47,226.47,226.47
2022-01-22,8,Invierno,223.7,223.7,223.7,223.7,223.7
2022-01-22,9,Invierno,218.94,218.94,218.94,218.94,218.94
2022-01-22,10,Invierno,232.89,232.89,232.89,232.89,232.89
2022-01-22,11,Invierno,237.71,237.71,237.71,237.71,237.71
2022-01-22,12,Invierno,231.8,231.8,231.8,231.8,231.8
2022-01-22,13,Invierno,232.61,232.61,232.61,232.61,232.61
2022-01-22,14,Invierno,240.96,240.96,240.96,240.96,240.96
2022-01-22,15,Invierno,240.02,240.02,240.02,240.02,240.02
2022-01-22,16,Invierno,243.07,243.07,243.07,243.07,243.07
2022-01-22,17,Invierno,248.01,248.01,248.01,248.01,248.01
2022-01-22,18,Invierno,262.64,262.64,262.64,262.64,262.64
2022-01-22,19,Invierno,291.05,291.05,291.05,291.05,291.05
2022-01-22,20,Invierno,312.4,312.4,312.4,312.4,312.4
2022-01-22,21,Invierno,290.17,290.17,290.17,290.17,290.17
2022-01-22,22,Invierno,271.5,271.5,271.5,271.5,271.5
2022-01-22,23,Invierno,260.41,260.41,260.41,260.41,260.41
2022-01-22,24,Invierno,254.38,254.38,254.38,254.38,254.38
2022-01-23,1,Invierno,257.16,257.16,257.16,257.16,257.16
2022-01-23,2,Invierno,250.48,250.48,250.48,250.48,250.48
2022-01-23,3,Invierno,249.52,249.52,249.52,249.52,249.52
2022-01-23,4,Invierno,241.22,241.22,241.22,241.22,241.22
2022-01-23,5,Invierno,241.4,241.4,241.4,241.4,241.4
2022-01-23,6,Invierno,241.95,241.95,241.95,241.95,241.95
2022-01-23,7,Invierno,240.03,240.03,240.03,240.03,240.03
2022-01-23,8,Invierno,249.74,249.74,249.74,249.74,249.74
2022-01-23,9,Invierno,248.49,248.49,248.49,248.49,248.49
2022-01-23,10,Invierno,251.19,251.19,251.19,251.19,251.19
2022-01-23,11,Invierno,248.09,248.09,248.09,248.09,248.09
2022-01-23,12,Invierno,247.91,247.91,247.91,247.91,247.91
2022-01-23,13,Invierno,247.79,247.79,247.79,247.79,247.79
2022-01-23,14,Invierno,236.07,236.07,236.07,236.07,236.07
2022-01-23,15,Invierno,234.32,234.32,234.32,234.32,234.32
2022-01-23,16,Invierno,242.62,242.62,242.62,242.62,242.62
2022-01-23,17,Invierno,249.98,249.98,249.98,249.98,249.98
2022-01-23,18,Invierno,276.58,276.58,276.58,276.58,276.58
2022-01-23,19,Invierno,306.33,306.33,306.33,306.33,306.33
2022-01-23,20,Invierno,312.17,312.17,312.17,312.17,312.17
2022-01-23,21,Invierno,317.45,317.45,317.45,317.45,317.45
2022-01-23,22,Invierno,315.09,315.09,315.09,315.09,315.09
2022-01-23,23,Invierno,285.16,285.16,285.16,285.16,285.16
2022-01-23,24,Invierno,262.71,262.71,262.71,262.71,262.71
2022-01-24,1,Invierno,249.32,249.32,249.32,249.32,249.32
2022-01-24,2,Invierno,239.31,239.31,239.31,239.31,239.31
2022-01-24,3,Invierno,239.37,239.37,239.37,239.37,239.37
2022-01-24,4,Invierno,238.31,238.31,238.31,238.31,238.31
2022-01-24,5,Invierno,238.12,238.12,238.12,238.12,238.12
2022-01-24,6,Invierno,251.92,251.92,251.92,251.92,251.92
2022-01-24,7,Invierno,287.74,287.74,287.74,287.74,287.74
2022-01-24,8,Invierno,297.01,297.01,297.01,297.01,297.01
2022-01-24,9,Invierno,330.05,330.05,330.05,330.05,330.05
2022-01-24,10,Invierno,329.61,329.61,329.61,329.61,329.61
2022-01-24,11,Invierno,392.52,392.52,392.52,323.07,323.07
2022-01-24,12,Invierno,386.13,386.13,386.13,386.13,386.13
2022-01-24,13,Invierno,382.44,382.44,382.44,382.44,382.44
2022-01-24,14,Invierno,381.99,381.99,381.99,381.99,381.99
2022-01-24,15,Invierno,311.45,311.45,311.45,381.09,381.09
2022-01-24,16,Invierno,313.7,313.7,313.7,313.7,313.7
2022-01-24,17,Invierno,315.99,315.99,315.99,315.99,315.99
2022-01-24,18,Invierno,326.48,326.48,326.48,326.48,326.48
2022-01-24,19,Invierno,427.61,427.61,427.61,358.05,358.05
2022-01-24,20,Invierno,467.41,467.41,467.41,467.41,467.41
2022-01-24,21,Invierno,441.57,441.57,441.57,441.57,441.57
2022-01-24,22,Invierno,412.18,412.18,412.18,412.18,412.18
2022-01-24,23,Invierno,325.74,325.74,325.74,395.45,395.45
2022-01-24,24,Invierno,302.82,302.82,302.82,302.82,302.82
2022-01-25,1,Invierno,282.25,282.25,282.25,282.25,282.25
2022-01-25,2,Invierno,275.09,275.09,275.09,275.09,275.09
2022-01-25,3,Invierno,264.91,264.91,264.91,264.91,264.91
2022-01-25,4,Invierno,256.24,256.24,256.24,256.24,256.24
2022-01-25,5,Invierno,259.68,259.68,259.68,259.68,259.68
2022-01-25,6,Invierno,278.46,278.46,278.46,278.46,278.46
2022-01-25,7,Invierno,285.64,285.64,285.64,285.64,285.64
2022-01-25,8,Invierno,284.85,284.85,284.85,284.85,284.85
2022-01-25,9,Invierno,321.07,321.07,321.07,321.07,321.07
2022-01-25,10,Invierno,318.77,318.77,318.77,318.77,318.77
2022-01-25,11,Invierno,377.42,377.42,377.42,308.03,308.03
2022-01-25,12,Invierno,371.59,371.59,371.59,371.59,371.59
2022-01-25,13,Invierno,367.41,367.41,367.41,367.41,367.41
2022-01-25,14,Invierno,363.68,363.68,363.68,363.68,363.68
2022-01-25,15,Invierno,294.81,294.81,294.81,364.39,364.39
2022-01-25,16,Invierno,300.04,300.04,300.04,300.04,300.04
2022-01-25,17,Invierno,308.59,308.59,308.59,308.59,308.59
2022-01-25,18,Invierno,315.65,315.65,315.65,315.65,315.65
2022-01-25,19,Invierno,396.13,396.13,396.13,326.68,326.68
2022-01-25,20,Invierno,408.5,408.5,408.5,408.5,408.5
2022-01-25,21,Invierno,418.72,418.72,418.72,418.72,418.72
2022-01-25,22,Invierno,401.99,401.99,401.99,401.99,401.99
2022-01-25,23,Invierno,319.16,319.16,319.16,388.84,388.84
2022-01-25,24,Invierno,301.85,301.85,301.85,301.85,301.85
2022-01-26,1,Invierno,312.52,312.52,312.52,312.52,312.52
2022-01-26,2,Invierno,302.14,302.14,302.14,302.14,302.14
2022-01-26,3,Invierno,299.75,299.75,299.75,299.75,299.75
2022-01-26,4,Invierno,295.51,295.51,295.51,295.51,295.51
2022-01-26,5,Invierno,292.18,292.18,292.18,292.18,292.18
2022-01-26,6,Invierno,300.69,300.69,300.69,300.69,300.69
2022-01-26,7,Invierno,295.78,295.78,295.78,295.78,295.78
2022-01-26,8,Invierno,297.92,297.92,297.92,297.92,297.92
2022-01-26,9,Invierno,329.43,329.43,329.43,329.43,329.43
2022-01-26,10,Invierno,328.73,328.73,328.73,328.73,328.73
2022-01-26,11,Invierno,391.86,391.86,391.86,322.41,322.41
2022-01-26,12,Invierno,389.79,389.79,389.79,389.79,389.79
2022-01-26,13,Invierno,386.45,386.45,386.45,386.45,386.45
2022-01-26,14,Invierno,384.92,384.92,384.92,384.92,384.92
2022-01-26,15,Invierno,311.41,311.41,311.41,380.81,380.81
2022-01-26,16,Invierno,311.96,311.96,311.96,311.96,311.96
2022-01-26,17,Invierno,318.96,318.96,318.96,318.96,318.96
2022-01-26,18,Invierno,323.81,323.81,323.81,323.81,323.81
2022-01-26,19,Invierno,401.81,401.81,401.81,332.08,332.08
2022-01-26,20,Invierno,406.79,406.79,406.79,406.79,406.79
2022-01-26,21,Invierno,409.01,409.01,409.01,409.01,409.01
2022-01-26,22,Invierno,402.77,402.77,402.77,402.77,402.77
2022-01-26,23,Invierno,324.65,324.65,324.65,394.11,394.11
2022-01-26,24,Invierno,314.88,314.88,314.88,314.88,314.88
2022-01-27,1,Invierno,304.14,304.14,304.14,304.14,304.14
2022-01-27,2,Invierno,296.78,296.78,296.78,296.78,296.78
2022-01-27,3,Invierno,297.33,297.33,297.33,297.33,297.33
2022-01-27,4,Invierno,288.96,288.96,288.96,288.96,288.96
2022-01-27,5,Invierno,286.26,286.26,286.26,286.26,286.26
2022-01-27,6,Invierno,285.57,285.57,285.57,285.57,285.57
2022-01-27,7,Invierno,285.07,285.07,285.07,285.07,285.07
2022-01-27,8,Invierno,296.33,296.33,296.33,296.33,296.33
2022-01-27,9,Invierno,336.13,336.13,336.13,336.13,336.13
2022-01-27,10,Invierno,335.59,335.59,335.59,335.59,335.59
2022-01-27,11,Invierno,390.56,390.56,390.56,321.12,321.12
2022-01-27,12,Invierno,381.0,381.0,381.0,381.0,381.0
2022-01-27,13,Invierno,381.73,381.73,381.73,381.73,381.73
2022-01-27,14,Invierno,382.65,382.65,382.65,382.65,382.65
2022-01-27,15,Invierno,308.38,308.38,308.38,377.78,377.78
2022-01-27,16,Invierno,307.51,307.51,307.51,307.51,307.51
2022-01-27,17,Invierno,314.15,314.15,314.15,314.15,314.15
2022-01-27,18,Invierno,324.13,324.13,324.13,324.13,324.13
2022-01-27,19,Invierno,402.61,402.61,402.61,333.12,333.12
2022-01-27,20,Invierno,408.73,408.73,408.73,408.73,408.73
2022-01-27,21,Invierno,408.36,408.36,408.36,408.36,408.36
2022-01-27,22,Invierno,396.25,396.25,396.25,396.25,396.25
2022-01-27,23,Invierno,301.31,301.31,301.31,370.92,370.92
2022-01-27,24,Invierno,311.08,311.08,311.08,311.08,311.08
2022-01-28,1,Invierno,296.54,296.54,296.54,296.54,296.54
2022-01-28,2,Invierno,284.79,284.79,284.79,284.79,284.79
2022-01-28,3,Invierno,272.59,272.59,272.59,272.59,272.59
2022-01-28,4,Invierno,261.3,261.3,261.3,261.3,261.3
2022-01-28,5,Invierno,249.81,249.81,249.81,249.81,249.81
2022-01-28,6,Invierno,265.97,265.97,265.97,265.97,265.97
2022-01-28,7,Invierno,284.91,284.91,284.91,284.91,284.91
2022-01-28,8,Invierno,302.65,302.65,302.65,302.65,302.65
2022-01-28,9,Invierno,338.03,338.03,338.03,338.03,338.03
2022-01-28,10,Invierno,331.89,331.89,331.89,331.89,331.89
2022-01-28,11,Invierno,381.4,381.4,381.4,311.98,311.98
2022-01-28,12,Invierno,371.02,371.02,371.02,371.02,371.02
2022-01-28,13,Invierno,366.52,366.52,366.52,366.52,366.52
2022-01-28,14,Invierno,360.3,360.3,360.3,360.3,360.3
2022-01-28,15,Invierno,269.76,269.76,269.76,339.02,339.02
2022-01-28,16,Invierno,282.45,282.45,282.45,282.45,282.45
2022-01-28,17,Invierno,297.24,297.24,297.24,297.24,297.24
2022-01-28,18,Invierno,325.16,325.16,325.16,325.16,325.16
2022-01-28,19,Invierno,409.49,409.49,409.49,339.73,339.73
2022-01-28,20,Invierno,417.29,417.29,417.29,417.29,417.29
2022-01-28,21,Invierno,410.92,410.92,410.92,410.92,410.92
2022-01-28,22,Invierno,398.32,398.32,398.32,398.32,398.32
2022-01-28,23,Invierno,317.93,317.93,317.93,387.61,387.61
2022-01-28,24,Invierno,305.71,305.71,305.71,305.71,305.71
2022-01-29,1,Invierno,294.96,294.96,294.96,294.96,294.96
2022-01-29,2,Invierno,284.75,284.75,284.75,284.75,284.75
2022-01-29,3,Invierno,265.76,265.76,265.76,265.76,265.76
2022-01-29,4,Invierno,274.17,274.17,274.17,274.17,274.17
2022-01-29,5,Invierno,271.46,271.46,271.46,271.46,271.46
2022-01-29,6,Invierno,264.71,264.71,264.71,264.71,264.71
2022-01-29,7,Invierno,276.13,276.13,276.13,276.13,276.13
2022-01-29,8,Invierno,293.85,293.85,293.85,293.85,293.85
2022-01-29,9,Invierno,307.42,307.42,307.42,307.42,307.42
2022-01-29,10,Invierno,299.95,299.95,299.95,299.95,299.95
2022-01-29,11,Invierno,296.65,296.65,296.65,296.65,296.65
2022-01-29,12,Invierno,278.02,278.02,278.02,278.02,278.02
2022-01-29,13,Invierno,274.02,274.02,274.02,274.02,274.02
2022-01-29,14,Invierno,267.76,267.76,267.76,267.76,267.76
2022-01-29,15,Invierno,262.15,262.15,262.15,262.15,262.15
2022-01-29,16,Invierno,232.93,232.93,232.93,232.93,232.93
2022-01-29,17,Invierno,236.3,236.3,236.3,236.3,236.3
2022-01-29,18,Invierno,284.66,284.66,284.66,284.66,284.66
2022-01-29,19,Invierno,314.93,314.93,314.93,314.93,314.93
2022-01-29,20,Invierno,334.12,334.12,334.12,334.12,334.12
2022-01-29,21,Invierno,330.18,330.18,330.18,330.18,330.18
2022-01-29,22,Invierno,330.97,330.97,330.97,330.97,330.97
2022-01-29,23,Invierno,320.08,320.08,320.08,320.08,320.08
2022-01-29,24,Invierno,314.67,314.67,314.67,314.67,314.67
2022-01-30,1,Invierno,304.96,304.96,304.96,304.96,304.96
2022-01-30,2,Invierno,291.37,291.37,291.37,291.37,291.37
2022-01-30,3,Invierno,288.54,288.54,288.54,288.54,288.54
2022-01-30,4,Invierno,280.4,280.4,280.4,280.4,280.4
2022-01-30,5,Invierno,280.15,280.15,280.15,280.15,280.15
2022-01-30,6,Invierno,286.32,286.32,286.32,286.32,286.32
2022-01-30,7,Invierno,287.7,287.7,287.7,287.7,287.7
2022-01-30,8,Invierno,295.98,295.98,295.98,295.98,295.98
2022-01-30,9,Invierno,288.32,288.32,288.32,288.32,288.32
2022-01-30,10,Invierno,295.76,295.76,295.76,295.76,295.76
2022-01-30,11,Invierno,285.69,285.69,285.69,285.69,285.69
2022-01-30,12,Invierno,292.21,292.21,292.21,292.21,292.21
2022-01-30,13,Invierno,297.31,297.31,297.31,297.31,297.31
2022-01-30,14,Invierno,281.04,281.04,281.04,281.04,281.04
2022-01-30,15,Invierno,272.24,272.24,272.24,272.24,272.24
2022-01-30,16,Invierno,268.21,268.21,268.21,268.21,268.21
2022-01-30,17,Invierno,284.73,284.73,284.73,284.73,284.73
2022-01-30,18,Invierno,295.62,295.62,295.62,295.62,295.62
2022-01-30,19,Invierno,333.07,333.07,333.07,333.07,333.07
2022-01-30,20,Invierno,335.25,335.25,335.25,335.25,335.25
2022-01-30,21,Invierno,341.68,341.68,341.68,341.68,341.68
2022-01-30,22,Invierno,338.22,338.22,338.22,338.22,338.22
2022-01-30,23,Invierno,327.68,327.68,327.68,327.68,327.68
2022-01-30,24,Invierno,320.61,320.61,320.61,320.61,320.61
2022-01-31,1,Invierno,314.52,314.52,314.52,314.52,314.52
2022-01-31,2,Invierno,294.05,294.05,294.05,294.05,294.05
2022-01-31,3,Invierno,261.56,261.56,261.56,261.56,261.56
2022-01-31,4,Invierno,246.41,246.41,246.41,246.41,246.41
2022-01-31,5,Invierno,231.94,231.94,231.94,231.94,231.94
2022-01-31,6,Invierno,230.97,230.97,230.97,230.97,230.97
2022-01-31,7,Invierno,254.81,254.81,254.81,254.81,254.81
2022-01-31,8,Invierno,302.5,302.5,302.5,302.5,302.5
2022-01-31,9,Invierno,340.36,340.36,340.36,340.36,340.36
2022-01-31,10,Invierno,340.35,340.35,340.35,340.35,340.35
2022-01-31,11,Invierno,403.59,403.59,403.59,334.1,334.1
2022-01-31,12,Invierno,397.55,397.55,397.55,397.55,397.55
2022-01-31,13,Invierno,391.03,391.03,391.03,391.03,391.03
2022-01-31,14,Invierno,372.62,372.62,372.62,372.62,372.62
2022-01-31,15,Invierno,286.58,286.58,286.58,356.12,356.12
2022-01-31,16,Invierno,271.98,271.98,271.98,271.98,271.98
2022-01-31,17,Invierno,275.03,275.03,275.03,275.03,275.03
2022-01-31,18,Invierno,328.62,328.62,328.62,328.62,328.62
2022-01-31,19,Invierno,414.35,414.35,414.35,344.83,344.83
2022-01-31,21,Invierno,414.12,414.12,414.12,414.12,414.12
2022-01-31,22,Invierno,400.93,400.93,400.93,400.93,400.93
2022-01-31,23,Invierno,307.8,307.8,307.8,377.43,377.43
2022-01-31,24,Invierno,289.9,289.9,289.9,289.9,289.9
2022-02-01,1,Invierno,269.74,269.74,269.74,269.74,269.74
2022-02-01,2,Invierno,254.72,254.72,254.72,254.72,254.72
2022-02-01,3,Invierno,256.64,256.64,256.64,256.64,256.64
2022-02-01,4,Invierno,250.77,250.77,250.77,250.77,250.77
2022-02-01,5,Invierno,231.66,231.66,231.66,231.66,231.66
2022-02-01,6,Invierno,244.66,244.66,244.66,244.66,244.66
2022-02-01,7,Invierno,253.17,253.17,253.17,253.17,253.17
2022-02-01,8,Invierno,288.08,288.08,288.08,288.08,288.08
2022-02-01,9,Invierno,339.61,339.61,339.61,339.61,339.61
2022-02-01,10,Invierno,319.95,319.95,319.95,319.95,319.95
2022-02-01,11,Invierno,346.46,346.46,346.46,276.97,276.97
2022-02-01,12,Invierno,340.41,340.41,340.41,340.41,340.41
2022-02-01,13,Invierno,340.71,340.71,340.71,340.71,340.71
2022-02-01,14,Invierno,338.42,338.42,338.42,338.42,338.42
2022-02-01,15,Invierno,269.8,269.8,269.8,339.08,339.08
2022-02-01,16,Invierno,247.66,247.66,247.66,247.66,247.66
2022-02-01,17,Invierno,273.03,273.03,273.03,273.03,273.03
2022-02-01,18,Invierno,302.83,302.83,302.83,302.83,302.83
2022-02-01,19,Invierno,409.55,409.55,409.55,339.78,339.78
2022-02-01,20,Invierno,414.82,414.82,414.82,414.82,414.82
2022-02-01,21,Invierno,411.14,411.14,411.14,411.14,411.14
2022-02-01,22,Invierno,381.1,381.1,381.1,381.1,381.1
2022-02-01,23,Invierno,285.39,285.39,285.39,354.72,354.72
2022-02-01,24,Invierno,282.16,282.16,282.16,282.16,282.16
2022-02-02,1,Invierno,237.57,237.57,237.57,237.57,237.57
2022-02-02,2,Invierno,233.59,233.59,233.59,233.59,233.59
2022-02-02,3,Invierno,224.99,224.99,224.99,224.99,224.99
2022-02-02,4,Invierno,223.39,223.39,223.39,223.39,223.39
2022-02-02,5,Invierno,225.26,225.26,225.26,225.26,225.26
2022-02-02,6,Invierno,233.37,233.37,233.37,233.37,233.37
2022-02-02,7,Invierno,236.94,236.94,236.94,236.94,236.94
2022-02-02,8,Invierno,278.96,278.96,278.96,278.96,278.96
2022-02-02,9,Invierno,306.6,306.6,306.6,306.6,306.6
2022-02-02,10,Invierno,308.96,308.96,308.96,308.96,308.96
2022-02-02,11,Invierno,355.55,355.55,355.55,286.22,286.22
2022-02-02,12,Invierno,339.26,339.26,339.26,339.26,339.26
2022-02-02,13,Invierno,342.93,342.93,342.93,342.93,342.93
2022-02-02,14,Invierno,340.59,340.59,340.59,340.59,340.59
2022-02-02,15,Invierno,269.23,269.23,269.23,338.49,338.49
2022-02-02,16,Invierno,269.04,269.04,269.04,269.04,269.04
2022-02-02,17,Invierno,281.29,281.29,281.29,281.29,281.29
2022-02-02,18,Invierno,325.66,325.66,325.66,325.66,325.66
2022-02-02,19,Invierno,433.02,433.02,433.02,363.14,363.14
2022-02-02,20,Invierno,431.42,431.42,431.42,431.42,431.42
2022-02-02,21,Invierno,432.37,432.37,432.37,432.37,432.37
